logsaleprice,id,pid,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,saleprice,ms_subclass-30,ms_subclass-40,ms_subclass-45,ms_subclass-50,ms_subclass-60,ms_subclass-70,ms_subclass-75,ms_subclass-80,ms_subclass-85,ms_subclass-90,ms_subclass-120,ms_subclass-150,ms_subclass-160,ms_subclass-180,ms_subclass-190,ms_zoning-C (all),ms_zoning-FV,ms_zoning-I (all),ms_zoning-RH,ms_zoning-RL,ms_zoning-RM,street-Pave,alley-NA,alley-Pave,lot_shape-IR2,lot_shape-IR3,lot_shape-Reg,land_contour-HLS,land_contour-Low,land_contour-Lvl,utilities-NoSeWa,utilities-NoSewr,lot_config-CulDSac,lot_config-FR2,lot_config-FR3,lot_config-Inside,land_slope-Mod,land_slope-Sev,neighborhood-Blueste,neighborhood-BrDale,neighborhood-BrkSide,neighborhood-ClearCr,neighborhood-CollgCr,neighborhood-Crawfor,neighborhood-Edwards,neighborhood-Gilbert,neighborhood-Greens,neighborhood-GrnHill,neighborhood-IDOTRR,neighborhood-Landmrk,neighborhood-MeadowV,neighborhood-Mitchel,neighborhood-NAmes,neighborhood-NPkVill,neighborhood-NWAmes,neighborhood-NoRidge,neighborhood-NridgHt,neighborhood-OldTown,neighborhood-SWISU,neighborhood-Sawyer,neighborhood-SawyerW,neighborhood-Somerst,neighborhood-StoneBr,neighborhood-Timber,neighborhood-Veenker,condition_1-Feedr,condition_1-Norm,condition_1-PosA,condition_1-PosN,condition_1-RRAe,condition_1-RRAn,condition_1-RRNe,condition_1-RRNn,condition_2-Feedr,condition_2-Norm,condition_2-PosA,condition_2-PosN,condition_2-RRAe,condition_2-RRAn,condition_2-RRNn,bldg_type-2fmCon,bldg_type-Duplex,bldg_type-Twnhs,bldg_type-TwnhsE,house_style-1.5Unf,house_style-1Story,house_style-2.5Fin,house_style-2.5Unf,house_style-2Story,house_style-SFoyer,house_style-SLvl,roof_style-Gable,roof_style-Gambrel,roof_style-Hip,roof_style-Mansard,roof_style-Shed,roof_matl-CompShg,roof_matl-Membran,roof_matl-Tar&Grv,roof_matl-WdShake,roof_matl-WdShngl,exterior_1st-AsphShn,exterior_1st-BrkComm,exterior_1st-BrkFace,exterior_1st-CBlock,exterior_1st-CemntBd,exterior_1st-HdBoard,exterior_1st-ImStucc,exterior_1st-MetalSd,exterior_1st-Plywood,exterior_1st-Stone,exterior_1st-Stucco,exterior_1st-VinylSd,exterior_1st-Wd Sdng,exterior_1st-WdShing,exterior_2nd-AsphShn,exterior_2nd-Brk Cmn,exterior_2nd-BrkFace,exterior_2nd-CBlock,exterior_2nd-CmentBd,exterior_2nd-HdBoard,exterior_2nd-ImStucc,exterior_2nd-MetalSd,exterior_2nd-Plywood,exterior_2nd-Stone,exterior_2nd-Stucco,exterior_2nd-VinylSd,exterior_2nd-Wd Sdng,exterior_2nd-Wd Shng,mas_vnr_type-BrkFace,mas_vnr_type-NA,mas_vnr_type-None,mas_vnr_type-Stone,exter_qual-Fa,exter_qual-Gd,exter_qual-TA,exter_cond-Fa,exter_cond-Gd,exter_cond-Po,exter_cond-TA,foundation-CBlock,foundation-PConc,foundation-Slab,foundation-Stone,foundation-Wood,bsmt_qual-Fa,bsmt_qual-Gd,bsmt_qual-NA,bsmt_qual-Po,bsmt_qual-TA,bsmt_cond-Fa,bsmt_cond-Gd,bsmt_cond-NA,bsmt_cond-Po,bsmt_cond-TA,bsmt_exposure-Gd,bsmt_exposure-Mn,bsmt_exposure-NA,bsmt_exposure-No,bsmt_exposure-no,bsmtfin_type_1-BLQ,bsmtfin_type_1-GLQ,bsmtfin_type_1-LwQ,bsmtfin_type_1-NA,bsmtfin_type_1-Rec,bsmtfin_type_1-Unf,bsmtfin_type_2-BLQ,bsmtfin_type_2-GLQ,bsmtfin_type_2-LwQ,bsmtfin_type_2-NA,bsmtfin_type_2-Rec,bsmtfin_type_2-Unf,heating-GasA,heating-GasW,heating-Grav,heating-OthW,heating-Wall,heating_qc-Fa,heating_qc-Gd,heating_qc-Po,heating_qc-TA,central_air-Y,electrical-FuseF,electrical-FuseP,electrical-Mix,electrical-SBrkr,kitchen_qual-Fa,kitchen_qual-Gd,kitchen_qual-TA,functional-Maj2,functional-Min1,functional-Min2,functional-Mod,functional-Sal,functional-Sev,functional-Typ,fireplace_qu-Fa,fireplace_qu-Gd,fireplace_qu-NA,fireplace_qu-Po,fireplace_qu-TA,garage_type-Attchd,garage_type-Basment,garage_type-BuiltIn,garage_type-CarPort,garage_type-Detchd,garage_type-NA,garage_finish-NA,garage_finish-RFn,garage_finish-Unf,garage_finish-unf,garage_qual-Fa,garage_qual-Gd,garage_qual-NA,garage_qual-Po,garage_qual-TA,garage_qual-ta,garage_cond-Fa,garage_cond-Gd,garage_cond-NA,garage_cond-Po,garage_cond-TA,garage_cond-ta,paved_drive-P,paved_drive-Y,pool_qc-Fa,pool_qc-Gd,pool_qc-NA,pool_qc-TA,fence-GdWo,fence-MnPrv,fence-MnWw,fence-NA,misc_feature-Gar2,misc_feature-NA,misc_feature-Othr,misc_feature-Shed,misc_feature-TenC,sale_type-CWD,sale_type-Con,sale_type-ConLD,sale_type-ConLI,sale_type-ConLw,sale_type-New,sale_type-Oth,sale_type-WD ,yr_sold-2007,yr_sold-2008,yr_sold-2009,yr_sold-2010,mo_sold-2,mo_sold-3,mo_sold-4,mo_sold-5,mo_sold-6,mo_sold-7,mo_sold-8,mo_sold-9,mo_sold-10,mo_sold-11,mo_sold-12
12.375815420117268,2800,907285100,90.0,11250,7,5,1995,1996,0.0,685.0,0.0,245.0,930.0,950,1045,0,1995,1.0,0.0,2,1,4,1,8,1,1995.0,2.0,610.0,275,170,0,0,0,0,0,237000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.695247021764184,1885,534276160,70.0,7535,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,0.0,1.0,1,0,2,1,5,0,1958.0,1.0,297.0,12,285,0,0,0,0,480,120000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.220961258023925,1734,528221050,88.0,12216,6,5,2005,2005,0.0,918.0,0.0,408.0,1326.0,1326,0,0,1326,1.0,0.0,2,0,3,1,6,0,2005.0,2.0,388.0,120,23,0,0,0,0,2000,203000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.77528972943772,2327,527182020,30.0,3701,8,5,1987,1987,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,0.0,0.0,2,0,2,1,5,0,1987.0,2.0,461.0,120,70,0,0,0,0,0,130000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.031123843065632,1282,535476370,80.0,9760,6,6,1964,1964,360.0,674.0,106.0,0.0,780.0,798,813,0,1611,1.0,0.0,1,1,4,1,7,0,1964.0,2.0,442.0,328,128,0,0,189,0,0,167900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11.76756768334381,2688,903425340,60.0,9873,4,5,1970,1970,160.0,789.0,0.0,171.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,6,0,1970.0,2.0,576.0,0,288,0,0,0,0,0,129000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.80894766169701,2581,535180070,72.0,10011,5,6,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1.0,1,0,2,1,6,1,1957.0,1.0,447.0,0,0,0,0,0,0,0,134450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.626254150277232,2067,905226050,94.47321043586544,25339,5,7,1918,2007,0.0,0.0,0.0,816.0,816.0,1416,0,0,1416,0.0,0.0,2,0,3,1,7,0,2007.0,2.0,576.0,0,0,112,0,0,0,0,112000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.240474072247506,2115,906403060,72.91586675079452,8883,7,5,1988,1988,360.0,608.0,321.0,0.0,929.0,946,927,0,1873,1.0,0.0,2,1,3,1,7,1,1988.0,2.0,619.0,108,48,0,0,144,0,0,207000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.042921835724492,754,903430070,50.0,3000,5,1,1922,1950,0.0,0.0,0.0,1040.0,1040.0,1088,1040,0,2128,0.0,0.0,2,0,4,2,11,0,1922.0,0.0,0.0,0,56,0,0,0,0,0,62500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11.944707881395766,1079,528188150,36.0,2448,7,5,2003,2004,106.0,573.0,0.0,191.0,764.0,764,862,0,1626,1.0,0.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,0,154000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.77452020265869,2615,535404080,73.0,7100,5,7,1957,1957,0.0,708.0,0.0,108.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,0,0,0,0,0,0,129900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.350406535472453,329,923225440,36.0,2592,5,3,1976,1976,0.0,129.0,232.0,175.0,536.0,536,576,0,1112,0.0,0.0,1,1,3,1,4,0,1976.0,1.0,336.0,182,0,0,0,0,0,0,85000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11.66907414746016,1320,902401010,45.38996359160137,5700,7,7,1926,1950,0.0,0.0,0.0,572.0,572.0,572,539,0,1111,0.0,0.0,1,0,2,1,5,1,1982.0,1.0,288.0,0,0,176,0,0,0,0,116900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11.908340237224891,416,527455060,24.0,2289,6,6,1978,1978,0.0,311.0,0.0,544.0,855.0,855,586,0,1441,0.0,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,28,0,0,0,0,0,0,148500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11.289781913656018,284,908226130,60.0,12180,4,4,1941,1950,0.0,348.0,0.0,324.0,672.0,672,252,0,924,1.0,0.0,1,0,2,1,5,0,1941.0,1.0,280.0,0,0,0,0,0,0,0,80000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11.931635799828413,1385,905108170,48.84982727416173,7400,5,5,1984,1984,0.0,104.0,956.0,0.0,1060.0,1126,0,0,1126,1.0,0.0,1,0,2,1,5,0,1984.0,2.0,506.0,178,0,0,0,0,0,0,152000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
